ID,lat,lng,Severity,Weather Condition,Visibility (mi),Wind Speed (mph),Precipitation (in),hour,day,month,Description
A-4197373,39.113239,-104.865383,2,Fair,10,10,0,12,8,6,At County Line Rd/Exit 163 - Accident.
A-4197375,39.44541,-104.87551,2,Fair,10,15,0,13,8,6,At Happy Canyon Rd/Exit 187 - Accident.
A-4197376,39.630035,-104.905278,2,Fair,10,15,0,14,8,6,At I-225 - Accident.
A-4197378,39.134844,-104.862869,2,Fair,10,15,0,14,8,6,At Greenland Rd/Exit 167 - Accident.
A-4197379,39.78012,-104.951889,2,Fair,10,10,0,15,8,6,At Steele St/Exit 276 - Accident.
A-4197380,37.921,-104.82395,2,Fair,10,35,0,20,8,6,At Graneros Rd/Exit 71 - Accident.
A-4197387,39.776551,-104.876398,2,Light Rain,10,15,0,17,8,6,At Havana Street/Exit 280 - Accident.
A-4197389,39.84661,-104.92396,2,Fair,10,20,0,17,8,6,At CO-224/74th Ave/Exit 8 - Accident.
A-4197390,39.680941,-104.82867,2,Fair,10,15,0.01,19,8,6,At Mississippi Ave/Exit 7 - Accident.
A-4197391,39.885439,-104.98767,2,Fair,10,15,0,19,8,6,At 104th Ave/Exit 221 - Accident.
A-4197610,39.740457,-105.014645,3,Light Rain,10,10,0,3,9,6,Closed between I-25/CO-33/Auraria Pky and US-287/CO-88/Federal Blvd - Road closed due to accident. Police activity ongoing.
A-4197618,39.555111,-104.870529,2,Fair,10,5,0,7,9,6,At CO-470/E-470/Exit 194 - Accident.
A-4197620,39.72542,-105.022004,2,Fair,10,5,0,7,9,6,At CO-88/Federal Blvd - Accident.
A-4197625,38.038229,-103.682914,2,Fair,10,15,0,13,9,6,At CO-266/CO-71/N 12th St - Accident.
A-4197626,39.78012,-104.951889,2,Fair,10,5,0,11,9,6,At Steele St/Exit 276 - Accident.
A-4197628,38.041316,-103.690525,3,Fair,10,15,0,13,9,6,Closed at Swink - Road closed due to accident.
A-4197640,39.736788,-105.373261,2,Fair,10,10,0,16,9,6,At CO-58 - Accident.
A-4197641,39.736911,-105.371194,2,Fair,10,10,0,16,9,6,At CO-119 - Accident.
A-4197642,39.72552,-105.07895,2,Fair,10,5,0,16,9,6,At CO-95/Sheridan Blvd - Accident.
A-4197643,39.741064,-105.496342,2,Fair,10,10,0,16,9,6,At I-70-BL/Exit 241 - Accident.
A-4197644,38.585737,-104.668898,2,Fair,10,5,0,16,9,6,At El Centro Blvd/Exit 119 - Accident.
A-4197646,39.900221,-104.988178,2,Fair,10,5,0,17,9,6,At 104th Ave/Exit 221 - Accident.
A-4197647,39.44541,-104.87551,2,Fair,10,5,0,18,9,6,At Happy Canyon Rd/Exit 187 - Accident.
A-4197648,38.52095,-104.63163,2,Fair,10,5,0,19,9,6,At El Centro Blvd/Exit 119 - Accident.
A-4197649,39.90609,-104.8298,3,Fair,10,5,0,19,9,6,Closed between US-85/Exit 12 and CO-E-470/Exit 18 - Road closed due to accident.
A-4197650,39.91248,-104.81894,3,Fair,10,5,0,19,9,6,Closed between CO-2/Exit 16 and CO-E-470/Exit 18 - Road closed due to accident.
A-4197654,39.751289,-105.01681,2,Fair,30,5,0,20,9,6,At 23rd Ave/Exit 211 - Accident.
A-4197655,39.64871,-104.9161,2,Fair,10,5,0,22,9,6,At I-225 - Accident.
A-4198052,39.82409,-104.962127,2,Fair,10,5,0,7,10,6,At I-270/Exit 6 - Accident.
A-4198057,39.856301,-104.987278,2,Fair,10,5,0,13,10,6,At 84th Ave/Exit 219 - Accident.
A-4198058,39.87186,-104.9877,1,Fair,10,5,0,13,10,6,At Thornton Pky/Exit 220 - Accident. in the right lane.
A-4198059,39.78338,-105.00958,2,Fair,10,5,0,13,10,6,At Pecos St/Exit 273 - Accident.
A-4198060,39.78338,-105.00958,2,Fair,30,5,0,14,10,6,At Pecos St/Exit 273 - Accident. in the left lane.
A-4198063,39.78338,-105.00958,1,Fair,30,5,0,14,10,6,At Pecos St/Exit 273 - Accident. in the left lane.
A-4198065,39.62951,-104.90471,2,Fair,10,20,0,15,10,6,Between CO-88/Belleview Ave/Exit 199 and US-285/Hampden Ave/Exit 201 - Accident. Left lane blocked.
A-4198066,38.738828,-104.732768,2,Fair,10,20,0,16,10,6,At Fontaine Blvd - Accident.
A-4198067,39.82096,-104.97738,1,Fair,30,5,0,15,10,6,At I-25/Exit 5 - Accident. in the right lane.
A-4198068,39.82376,-104.98206,3,Fair,30,5,0,16,10,6,Closed at I-25/US-87/US-37 Hov Ln - Road closed due to accident.
A-4198069,39.82359,-104.98533,3,Fair,30,5,0,16,10,6,Closed at I-25/US-87/US-37 Hov Ln - Road closed due to accident.
A-4198070,39.62951,-104.90471,1,Fair,10,20,0,16,10,6,Between I-225 and US-285/Hampden Ave/Exit 201 - Accident. Left lane blocked.
A-4198072,38.752958,-104.745918,1,Fair,10,25,0,17,10,6,At US-85-87 - Accident. in the right lane.
A-4198073,39.82359,-104.98533,1,Fair,30,0,0,17,10,6,At I-25/US-87/US-37 Hov Ln - Accident. in the right lane.
A-4198075,38.752958,-104.745918,2,Fair,10,25,0,16,10,6,Between CO-83/S Academy Blvd and Fontaine Blvd - Accident. in the right lane.
A-4198087,39.959146,-105.16927,2,Fair,30,10,0,18,10,6,At McCaslin Blvd - Accident.
A-4198094,39.77829,-104.897431,2,Fair,10,10,0,22,10,6,At I-270/Exit 279 - Accident.
A-4198582,39.134844,-104.862869,2,Fair,10,5,0,7,11,6,At Greenland Rd/Exit 167 - Accident.
A-4198583,39.08669,-104.86124,1,Fair,10,5,0,7,11,6,Between CO-105/Exit 161 and County Line Rd/Exit 163 - Accident.
A-4198589,40.58106,-105.011315,1,Unknown,10,0,0,7,11,6,At CO-14/Mulberry St/Exit 269 - Accident.
A-4198590,39.82164,-104.98251,1,Fair,30,5,0,8,11,6,At US-36/Exit 217 - Accident. Left lane blocked.
A-4198591,39.838332,-104.98351,2,Fair,30,5,0,7,11,6,At 84th Ave/Exit 219 - Accident.
A-4198592,39.54929,-104.86938,2,Fair,10,0,0,8,11,6,Ramp to E-470 Northbound/CO-470 WB - Accident.
A-4198593,39.531,-104.86785,2,Fair,10,0,0,8,11,6,At Lincoln Ave/Exit 193 - Accident.
A-4198603,39.68782,-104.96893,1,Fair,10,10,0,10,11,6,At Downing St/Exit 206 - Accident. Left lane blocked.
A-4198610,39.72558,-105.022643,2,Fair,30,10,0,12,11,6,At Bryant St - Accident.
A-4198615,38.738843,-104.747253,2,Fair,10,5,0,14,11,6,At CO-16/Exit 132 - Accident.
A-4198616,38.72917,-104.73708,2,Fair,10,5,0,14,11,6,At CO-83/Academy Blvd/Exit 135 - Accident.
A-4198619,39.900221,-104.988178,2,Fair,30,15,0,15,11,6,At 104th Ave/Exit 221 - Accident.
A-4198620,40.420196,-105.222893,3,Unknown,10,15,0,16,11,6,Closed at Moodie St - Road closed due to accident. Rescue and recovery work in progress.
A-4198621,40.431632,-105.329213,3,Unknown,10,15,0,16,11,6,Closed at County Road 22H - Road closed due to accident. Rescue and recovery work in progress.
A-4198622,39.885439,-104.98767,2,Fair,30,10,0,15,11,6,At 104th Ave/Exit 221 - Accident.
A-4198626,39.78377,-105.096181,2,Fair,30,10,0,18,11,6,At Kipling St/Exit 267 - Accident.
A-4198629,37.57008,-108.26143,3,Fair,10,10,0,22,11,6,Closed at Road 435/Roaring Forks Rd - Road closed due to accident.
A-4198630,37.574725,-108.242016,3,Fair,10,10,0,20,11,6,Closed between Road 435/Roaring Forks Rd and Road 38 - Road closed due to accident.
A-4199129,37.57008,-108.26143,3,Fair,10,5,0,23,11,6,Closed at Road 435/Roaring Forks Rd - Road closed due to accident.
A-4199134,39.26646,-104.89562,2,Fair,10,5,0,6,12,6,At Tomah Rd/Exit 174 - Accident.
A-4199142,39.289102,-104.895833,2,Fair,10,5,0,8,12,6,At Tomah Rd/Exit 174 - Accident.
A-4199143,39.50741,-104.87237,2,Fair,10,0,0,8,12,6,At Ridgegate Pkwy/Exit 192 - Accident.
A-4199152,39.314335,-104.88499,2,Fair,10,10,0,9,12,6,At Tomah Rd/Exit 174 - Accident.
A-4199155,39.885439,-104.98767,2,Fair,30,5,0,9,12,6,At 104th Ave/Exit 221 - Accident.
A-4199157,39.408719,-105.492776,3,Fair,10,5,0,10,12,6,Closed at CR-62/Geneva Rd/Guanella Pass Rd - Road closed due to accident.
A-4199158,39.41309,-105.51417,3,Fair,10,5,0,10,12,6,Closed at CR-97/S Foxton Rd - Road closed due to accident.
A-4199159,39.41309,-105.51417,3,Fair,10,5,0,10,12,6,Closed at County Road 72 - Road closed due to accident.
A-4199160,39.408719,-105.492776,3,Fair,10,5,0,10,12,6,Closed at CR-62/Geneva Rd/Guanella Pass Rd - Road closed due to accident.
A-4199161,39.616403,-104.897202,2,Fair,10,5,0,11,12,6,At CO-88/Belleview Ave/Exit 199 - Accident.
A-4199166,39.78434,-105.025243,2,Fair,30,5,0,13,12,6,At Federal Blvd/Exit 272 - Accident.
A-4199181,39.317307,-104.883611,2,Fair,10,5,0,15,12,6,At Wilcox St/Plum Crk Pky/Exit 181 - Accident.
A-4199183,40.050669,-106.135601,2,Fair,10,10,0,17,12,6,At CR-57 - Accident.
A-4199185,40.051455,-106.133595,2,Fair,10,10,0,17,12,6,At CO-9/6th St - Accident.
A-4199186,39.811158,-104.995995,2,Fair,10,5,0,16,12,6,At I-25/Exit 5 - Accident.
A-4199187,39.83081,-104.94197,2,Fair,10,5,0,17,12,6,At CO-224/74th Ave/Exit 8 - Accident.
A-4199192,39.616403,-104.897202,2,Fair,10,15,0,18,12,6,At CO-88/Belleview Ave/Exit 199 - Accident.
A-4199195,40.058738,-106.175399,2,Fair,10,0,0,22,12,6,At CR-57 - Accident. Single alternate lane traffic.
A-4199196,40.06206,-106.126011,2,Fair,10,0,0,22,12,6,At CO-9/6th St - Accident. Single alternate lane traffic.
A-4199200,39.92665,-104.41408,2,Fair,10,10,0,22,12,6,At E 88th Ave/Irondale Rd - Accident.
A-4199747,39.856301,-104.987278,2,Fair,10,5,0,6,13,6,At 84th Ave/Exit 219 - Accident.
A-4199748,39.214927,-104.874332,1,Fair,10,10,0,8,13,6,At I-25 - Accident. Left lane blocked.
A-4199757,39.82772,-104.98729,2,Fair,30,5,0,7,13,6,At Broadway - Accident.
A-4199761,39.282334,-104.896689,2,Fair,10,5,0,8,13,6,At Wilcox St/Plum Crk Pky/Exit 181 - Accident.
A-4199762,39.26432,-104.89469,1,Fair,10,5,0,9,13,6,Between Tomah Rd/Exit 174 and Wilcox St/Plum Crk Pky/Exit 181 - Accident. Left lane blocked.
A-4199764,39.54929,-104.86938,2,Fair,10,0,0,9,13,6,Ramp to E-470 Northbound/CO-470 WB - Accident.
A-4199766,39.616403,-104.897202,2,Fair,10,5,0,12,13,6,At CO-88/Belleview Ave/Exit 199 - Accident.
A-4199768,39.26432,-104.89469,2,Fair,10,5,0,13,13,6,Between Spruce Mountain Rd/Exit 173 and Wilcox St/Plum Crk Pky/Exit 181 - Accident. Right lane blocked.
A-4199769,39.26432,-104.89469,1,Fair,10,5,0,13,13,6,Between Tomah Rd/Exit 174 and Wilcox St/Plum Crk Pky/Exit 181 - Accident. Right lane blocked.
A-4199770,39.900221,-104.988178,2,Light Rain,10,5,0,15,13,6,At 104th Ave/Exit 221 - Accident.
A-4199771,39.85214,-104.98638,2,Light Rain,10,5,0,15,13,6,At 84th Ave/Exit 219 - Accident. Three lanes blocked.
A-4199774,39.77989,-104.985797,2,Fair,10,5,0,15,13,6,At I-25/US-87/Valley Hwy/Exit 274 - Accident.
A-4199776,39.78014,-104.95929,1,Light Rain,10,5,0,15,13,6,Between York St/Exit 275 and Washington St/Exit 275A - Accident. Right lane blocked.
A-4199777,39.5637,-105.02719,1,Fair,10,10,0,15,13,6,Ramp to CO-470 - Accident. Lane blocked.
A-4199778,39.56362,-105.03403,1,Fair,10,10,0,15,13,6,Ramp to CO-470 Eastbound - Accident. Lane blocked.
A-4199779,39.564,-105.03329,1,Fair,10,10,0,15,13,6,Ramp to CO-470 Eastbound - Accident. Lane blocked.
A-4199780,38.60606,-104.68029,2,Fair,10,5,0,16,13,6,At Pikes Peak Meadows/Exit 122 - Accident.
A-4199781,38.59029,-104.67104,2,Fair,10,5,0,16,13,6,At Loren Ln/Exit 123 - Accident.
A-4199782,38.61402,-104.68617,2,Light Rain,10,10,0,16,13,6,Between Ray Nixon Rd/Exit 125 and Pikes Peak Meadows/Exit 122 - Accident. emergency vehicles at scene.
A-4199786,39.924212,-105.110843,2,Fair,30,10,0,17,13,6,At Wadsworth Pky/CO-121/CO-128 - Accident.
A-4199787,39.88976,-105.07393,1,Light Rain,10,5,0,15,13,6,At 104th Ave - Accident. Left lane blocked.
A-4199791,38.61402,-104.68617,2,Fair,10,5,0,16,13,6,Between Ray Nixon Rd/Exit 125 and Pikes Peak Meadows/Exit 122 - Accident. emergency vehicles at scene.
A-4199792,38.58868,-104.67017,2,Fair,10,5,0,16,13,6,Between El Centro Blvd/Exit 119 and Loren Ln/Exit 123 - Accident. emergency vehicles at scene.
A-4199793,38.58868,-104.67017,1,Fair,10,10,0,17,13,6,Between Pikes Peak Meadows/Exit 122 and Loren Ln/Exit 123 - Accident. emergency vehicles at scene.
A-4199796,38.61402,-104.68617,1,Fair,10,10,0,17,13,6,Between Loren Ln/Exit 123 and Pikes Peak Meadows/Exit 122 - Accident. emergency vehicles at scene.
A-4199797,38.58868,-104.67017,2,Fair,10,5,0,17,13,6,Between El Centro Blvd/Exit 119 and Loren Ln/Exit 123 - Accident. emergency vehicles at scene.
A-4199805,39.6583,-106.830154,3,Fair,10,15,0,19,13,6,Closed between US-6/Exit 140 and CO-131/Exit 157 - Road closed due to accident.
A-4199806,39.704509,-106.728436,2,Fair,10,15,0,19,13,6,At CO-131/Exit 157 - Accident.
A-4200295,38.096229,-104.689871,2,Fair,10,5,0,11,14,6,At Exit 83 - Accident.
A-4200300,39.616403,-104.897202,2,Fair,10,5,0,12,14,6,At CO-88/Belleview Ave/Exit 199 - Accident.
A-4200304,38.959723,-105.960977,2,Fair,10,15,0,12,14,6,At US-24 - Accident.
A-4200307,39.67685,-104.90369,3,Fair,10,10,0,13,14,6,Closed between Evans Ave and Wesley Ave - Road closed due to accident.
A-4200309,39.77841,-104.91289,2,Fair,10,15,0,13,14,6,At Dahlia St/Exit 277 - Accident.
A-4200310,39.900221,-104.988178,2,Fair,10,15,0,13,14,6,At 104th Ave/Exit 221 - Accident.
A-4200312,39.77829,-104.897431,2,Fair,10,10,0,13,14,6,At I-270/Exit 279 - Accident.
A-4200314,39.903847,-104.833974,2,Fair,10,10,0,14,14,6,At CO-2/Exit 16 - Accident.
A-4200315,39.90949,-104.823548,3,Fair,10,10,0,14,14,6,Closed between CO-2/Exit 16 and CO-E-470/Exit 18 - Road closed due to accident.
A-4200318,38.096229,-104.689871,2,Fair,10,10,0,14,14,6,At Exit 83 - Accident.
A-4200319,39.77133,-104.99073,2,Fair,20,5,0,14,14,6,At Park Ave/Exit 213 - Accident.
A-4200320,39.262187,-108.257022,3,Fair,10,15,0,15,14,6,Closed at De Beque Cutoff Rd/Exit 62 - Road closed due to accident.
A-4200321,39.29276,-103.79761,3,Fair,10,10,0,14,14,6,Closed between I-70-BL/US-287/US-40/Exit 359 and CO-86/Exit 352 - Road closed due to accident. emergency vehicles at scene.
A-4200322,39.55874,-104.999732,2,Fair,10,15,0,15,14,6,At Broadway - Accident.
A-4200324,39.753971,-105.238894,3,Fair,10,10,0,15,14,6,Closed at CO-119 - Road closed due to accident.
A-4200325,39.745841,-105.39761,3,Fair,10,5,0,15,14,6,Closed at US-6/CO-58 - Road closed due to accident.
A-4200326,39.29276,-103.79761,3,Heavy Rain,10,15,0,15,14,6,Closed between CR-118/Exit 354 and CO-86/Exit 352 - Road closed due to accident. Vehicle fire. emergency vehicles at scene.
A-4200327,39.753971,-105.238894,3,Fair,10,10,0,15,14,6,Closed at CO-119 - Road closed due to accident.
A-4200328,39.924212,-105.110843,2,Fair,30,10,0,16,14,6,At Wadsworth Pky/CO-121/CO-128 - Accident.
A-4200329,39.745841,-105.39761,3,Fair,10,5,0,15,14,6,Closed at CO-58 - Road closed due to accident.
A-4200330,39.910359,-104.822058,3,Heavy Rain,10,10,0,15,14,6,Closed between CO-2/Exit 16 and CO-E-470/Exit 18 - Road closed due to accident.
A-4200332,39.900221,-104.988178,2,Heavy Rain,20,30,0,15,14,6,At 104th Ave/Exit 221 - Accident.
A-4200333,39.653788,-105.209672,3,Fair,30,10,0,16,14,6,Closed at CR-120/Meyers Gulch Rd - Road closed due to accident. Maintenance work.
A-4200334,39.65339,-105.21272,3,Fair,30,10,0,16,14,6,Closed at CO-8/Bear Creek Ave/Maple St - Road closed due to accident. Maintenance work.
A-4200335,39.65339,-105.21272,3,Fair,30,10,0,17,14,6,Closed at CO-8/Bear Creek Ave/Maple St - Road closed due to accident. Maintenance work.
A-4200336,39.653788,-105.209672,3,Fair,30,10,0,17,14,6,Closed at CR-120/Meyers Gulch Rd - Road closed due to accident. Maintenance work.
A-4200337,39.923052,-105.108874,2,Fair,30,10,0,17,14,6,At Wadsworth Pky/CO-121/CO-128 - Accident.
A-4200338,39.923052,-105.108874,2,Fair,30,10,0,17,14,6,At Wadsworth Pky/CO-121/CO-128 - Accident.
A-4200340,39.924212,-105.110843,2,Fair,30,10,0,17,14,6,At Wadsworth Pky/CO-121/CO-128 - Accident.
A-4200347,40.277594,-104.98031,2,Unknown,10,10,0,20,14,6,At CR-34/Exit 245 - Accident.
A-4200351,39.68445,-104.11999,1,Fair,10,5,0,21,14,6,Between CR-201/Peoria Rd/Exit 322 and Cedar St/Exit 328 - Accident. Lane blocked.
A-4200352,39.68362,-104.11854,3,Fair,10,0,0,22,14,6,Closed between US-36/Exit 316 and I-70-BL/US-287/US-40/Exit 361 - Road closed due to accident. Lane blocked.
A-4200615,39.68445,-104.11999,3,Fair,10,10,0,4,15,6,Closed between US-36/Exit 316 and I-70-BL/US-287/US-40/Exit 361 - Road closed due to accident.
A-4200616,39.783931,-104.98937,2,Fair,10,5,0,23,14,6,At I-70/Exit 214 - Accident.
A-4200617,39.262266,-103.663865,3,Fair,10,5,0,4,15,6,Closed between I-70-BL/US-24/Exit 363 and CR-201/Peoria Rd/Exit 322 - Road closed due to accident.
A-4200624,39.68445,-104.11999,3,Fair,10,5,0,6,15,6,Closed between CR-201/Peoria Rd/Exit 322 and I-70-BL/US-287/US-40/Exit 361 - Road closed due to accident.
A-4200627,39.68445,-104.11999,3,Fair,10,10,0,5,15,6,Closed between US-36/Exit 316 and I-70-BL/US-287/US-40/Exit 361 - Road closed due to accident.
A-4200628,39.262266,-103.663865,3,Fair,10,0,0,6,15,6,Closed between I-70-BL/US-287/US-40/Exit 361 and CR-201/Peoria Rd/Exit 322 - Road closed due to accident.
A-4200629,39.64871,-104.9161,2,Fair,10,0,0,7,15,6,At I-225 - Accident.
A-4200630,39.65733,-104.92042,1,Fair,10,0,0,8,15,6,At US-285/Hampden Ave/Exit 201 - Accident.
A-4200631,39.74078,-105.51744,1,Fair,10,0,0,7,15,6,Between CO-103/Exit 240 and CR-314/Exit 243 - Accident.
A-4200637,39.670299,-104.82931,2,Fair,10,10,0,11,15,6,At CO-83/Parker Rd/Exit 4 - Accident.
A-4200638,40.242419,-104.98003,2,Fair,10,5,0,11,15,6,At CO-56/Exit 250 - Accident.
A-4200639,39.751289,-105.01681,2,Fair,10,5,0,12,15,6,At 23rd Ave/Exit 211 - Accident.
A-4200640,39.067182,-104.856601,2,Fair,10,5,0,12,15,6,At CO-105/Exit 161 - Accident.
A-4200641,38.60606,-104.68029,2,Fair,10,20,0,13,15,6,At Pikes Peak Meadows/Exit 122 - Accident.
A-4200643,39.900221,-104.988178,2,Fair,30,10,0,12,15,6,At 104th Ave/Exit 221 - Accident.
A-4200656,38.93794,-105.20241,2,Fair,10,10,0,16,15,6,At CR-1/Costello Ave - Accident.
A-4200657,40.476249,-104.99205,2,Unknown,10,5,0,15,15,6,At Crossroads Blvd/Exit 259 - Accident.
A-4200660,40.402697,-104.99352,2,Unknown,10,0,0,17,15,6,At CO-402/Exit 255 - Accident.
A-4200662,39.897632,-104.987501,2,Light Rain,20,15,0,17,15,6,At CO-128/120th Ave/Exit 223 - Accident.
A-4200663,39.00689,-104.77678,2,Fair,10,5,0,19,15,6,At N Powers Blvd - Accident.
A-4200664,40.150677,-104.97982,2,Fair,10,5,0,19,15,6,At CO-52/Exit 235 - Accident.
A-4200667,39.05345,-104.84971,2,Fair,10,5,0,20,15,6,At Gleneagle Dr/Exit 156 - Accident.
A-4200800,39.825525,-104.98286,2,Fair,30,5,0,12,16,6,At I-25 (North) - Accident.
A-4200803,39.83029,-105.0044,2,Fair,30,5,0,13,16,6,At Pecos St - Accident.
A-4200806,40.19954,-104.97993,2,Fair,5,15,0,14,16,6,At CO-66/Exit 243 - Accident.
A-4200813,39.56219,-105.0158,2,Fair,10,15,0,17,16,6,At Lucent Blvd - Accident.
A-4200816,39.72573,-105.058798,2,Fair,10,5,0,22,16,6,At CO-121/Wadsworth Blvd - Accident.
A-4200817,39.72558,-105.058952,2,Fair,10,5,0,22,16,6,At CO-95/Sheridan Blvd - Accident.
A-4200820,39.72565,-105.05009,2,Fair,10,5,0,22,16,6,Between CO-95/Sheridan Blvd and Lowell Blvd/Perry St - Accident.
A-4200821,39.725669,-105.034374,2,Fair,10,5,0,22,16,6,Between Lowell Blvd/Perry St and CO-95/Sheridan Blvd - Accident.
A-4201146,39.725669,-105.034374,3,Fair,5,5,0,6,17,6,Closed between CO-88/Federal Blvd and CO-95/Sheridan Blvd - Road closed due to accident. Construction work.
A-4201147,39.72565,-105.05009,3,Fair,5,5,0,6,17,6,Closed between CO-121/Wadsworth Blvd and Lowell Blvd/Perry St - Road closed due to accident. Construction work.
A-4201148,39.72558,-105.058952,2,Fair,10,5,0,23,16,6,At CO-95/Sheridan Blvd - Accident.
A-4201150,40.541107,-104.996145,2,Fair,10,0,0,7,17,6,At Prospect Rd/Exit 268 - Accident.
A-4201151,40.56303,-105.00124,1,Fair,10,5,0,13,17,6,At Prospect Rd/Exit 268 - Accident. Left lane blocked.
A-4201158,38.428442,-104.60775,2,Fair,10,0,0,10,17,6,At Purcell Blvd/Exit 108 - Accident. Right lane blocked.
A-4201159,39.72546,-105.02535,2,Fair,10,15,0,10,17,6,Ramp to I-25/Valley Hwy NB - Accident. Lane blocked.
A-4201160,39.72481,-105.01563,2,Fair,10,5,0,10,17,6,Ramp to CO-88/Federal Blvd - Accident. Lane blocked.
A-4201161,38.428442,-104.60775,2,Fair,10,10,0,11,17,6,At Purcell Blvd/Exit 108 - Accident. Right lane blocked.
A-4201162,39.823968,-104.961301,2,Fair,10,5,0,12,17,6,At I-270/Exit 6 - Accident.
A-4201164,39.53177,-104.86793,2,Fair,10,5,0,12,17,6,At Lincoln Ave/Exit 193 - Accident.
A-4201167,39.73831,-104.41759,2,Fair,10,5,0,12,17,6,At CO-79/Exit 304 - Accident.
A-4201169,39.77836,-104.895773,2,Fair,10,0,0,13,17,6,At Quebec St/Exit 278 - Accident.
A-4201170,39.16303,-104.853876,2,Heavy Rain,10,15,0,14,17,6,At Greenland Rd/Exit 167 - Accident.
A-4201171,39.776551,-104.876398,2,Fair,10,10,0,14,17,6,At Havana Street/Exit 280 - Accident.
A-4201174,40.26531,-103.827785,3,Fair,10,10,0,15,17,6,Closed at CO-144/Exit 79 - Road closed due to accident.
A-4201183,38.274806,-104.505108,3,Fair,10,0,0.06,17,17,6,Closed at CO-233/Baxter Rd - Road closed due to accident. emergency vehicles at scene.
A-4201184,38.27522,-104.49662,3,Fair,10,0,0.06,17,17,6,Closed at CO-47/CO-96 - Road closed due to accident. emergency vehicles at scene.
A-4201185,38.274806,-104.505108,3,Light Rain,10,0,0.06,17,17,6,Closed at CO-233/Baxter Rd - Road closed due to accident. emergency vehicles at scene.
A-4201186,38.27522,-104.49662,3,Light Rain,10,0,0.06,17,17,6,Closed at Paul Harvey Blvd - Road closed due to accident. emergency vehicles at scene.
A-4201187,39.364096,-106.059811,2,Fair,10,5,0,18,17,6,At CR-850/Blue Lakes Rd - Accident.
A-4201191,39.751289,-105.01681,2,Fair,30,0,0,18,17,6,At 23rd Ave/Exit 211 - Accident.
A-4201681,39.79954,-105.03024,1,Fair,10,0,0,4,18,6,At US-287/Federal Blvd/Exit 3 - Accident.
A-4201682,39.79954,-105.03024,2,Fair,10,0,0,4,18,6,Ramp to US-287/Federal Blvd - Accident.
A-4201685,39.61976,-104.8994,2,Fair,10,0,0,6,18,6,At Orchard Rd/Exit 198 - Accident.
A-4201686,38.727731,-104.735981,2,Fair,10,5,0,9,18,6,At CO-16/Exit 132 - Accident.
A-4201687,39.63965,-104.91083,1,Fair,10,5,0,7,18,6,At I-225 - Accident. Left lane blocked.
A-4201688,38.240022,-105.046198,2,Fair,10,0,0,6,18,6,At CR-201/Siloam Rd - Accident.
A-4201689,39.78313,-105.00687,2,Fair,20,0,0,7,18,6,At Pecos St/Exit 273 - Accident.
A-4201690,38.72773,-104.73598,2,Fair,10,5,0,8,18,6,At CO-16/Exit 132 - Accident. Left lane blocked.
A-4201691,38.2434,-105.060683,2,Fair,10,0,0,8,18,6,At CR-201/Siloam Rd - Accident.
A-4201693,40.331726,-104.98005,2,Fair,10,5,0,7,18,6,At CO-60/Exit 252 - Accident.
A-4201694,39.7314,-105.01553,2,Fair,10,5,0,9,18,6,At Zuni St/Exit 209C - Accident.
A-4201695,39.81017,-105.00048,1,Fair,15,5,0,8,18,6,At Pecos St/Exit 4 - Accident. Left lane blocked.
A-4201699,38.2434,-105.060683,2,Fair,10,0,0,9,18,6,At CR-201/Siloam Rd - Accident.
A-4201700,39.97179,-104.82718,2,Fair,10,5,0,10,18,6,At W Bromley Ln - Accident.
A-4201701,40.203661,-104.86549,3,Light Rain,10,5,0,12,18,6,Closed at County Road 25.5 - Road closed due to accident.
A-4201718,39.76038,-105.00582,2,Fair,15,5,0,15,18,6,At 20th St/Exit 212 - Accident.
A-4201719,38.02176,-104.73758,2,Fair,10,20,0,15,18,6,At Exit 83 - Accident.
A-4201723,39.73838,-104.440968,2,Fair,10,10,0,16,18,6,At Manila Road/Exit 299 - Accident.
A-4201726,37.9758,-104.78004,2,Fair,10,0,0,19,18,6,At CR-345/Exit 77 - Accident.
A-4201732,39.70103,-104.98754,2,Fair,10,10,0,18,18,6,At I-25/US-87 - Accident.
A-4201739,39.183886,-104.85037,2,Fair,10,10,0,22,18,6,At County Line Rd/Exit 163 - Accident.
A-4202165,39.6908,-105.18799,1,Fair,30,15,0,11,19,6,At CO-26/W Alameda Pkwy - Accident. Right lane blocked.
A-4202168,40.449132,-104.99193,2,Fair,10,10,0,7,19,6,At CO-392/Exit 262 - Accident.
A-4202174,39.900221,-104.988178,2,Fair,10,10,0,8,19,6,At 104th Ave/Exit 221 - Accident.
A-4202175,39.76038,-105.00582,2,Fair,10,10,0,8,19,6,At 20th St/Exit 212 - Accident.
A-4202183,39.63437,-106.516001,2,Fair,10,5,0,9,19,6,At William J Post Blvd/Exit 168 - Accident.
A-4202187,39.757371,-105.009998,1,Fair,30,5,0,9,19,6,At Speer Blvd/Exit 212 - Accident. Right lane blocked.
A-4202190,39.63541,-104.90133,1,Fair,10,5,0,10,19,6,At I-25/Exit 1 - Accident. Right lane blocked.
A-4202195,39.77836,-104.895773,2,Fair,30,10,0,10,19,6,At Quebec St/Exit 278 - Accident.
A-4202202,39.801769,-105.139844,3,Fair,30,15,0,15,19,6,Closed between CR-17/Indiana St and 58th Ave - Road closed due to accident.
